area,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,price,city_Islamabad,city_Karachi,city_Lahore,city_Peshawar,city_Rawalpindi,location,location_type_High,location_type_Low,location_type_Medium
500,1,1,0,1,1,1,1,0,58.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,49,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,45,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,51.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,40,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,44,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,49.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,50,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,1,0,47.6,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
500,1,1,0,1,1,1,0,0,20,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,1,0,0,0,0,0,5.4,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
500,1,1,0,1,1,1,0,0,32,0,0,0,0,1,Bahria Town Phase 8,0,0,1
500,1,1,0,1,1,1,0,0,19,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,0,1,1,1,0,0,19.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,0,1,1,1,0,0,5.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
500,1,1,0,1,1,1,0,0,6,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,0,0,0,0,0,1,0,1,33,0,0,0,1,0,Hayatabad Phase 6,0,0,1
250,0,0,0,0,0,1,0,0,12.5,0,0,0,1,0,Regi Model Town,0,1,0
250,0,0,0,0,0,0,1,1,15,0,0,0,1,0,DHA Defence,0,0,1
250,0,0,0,0,0,0,1,1,15.5,0,0,0,1,0,DHA Defence,0,0,1
250,0,0,0,0,0,0,1,1,16,0,0,0,1,0,DHA Defence,0,0,1
250,0,0,0,0,0,1,1,0,7,0,0,0,1,0,Shami Road,0,1,0
250,0,0,0,0,0,1,1,1,7,0,0,0,1,0,Nasir Bagh Road,0,1,0
250,0,0,0,0,0,0,0,1,7,0,0,0,1,0,Warsak Road,0,1,0
250,0,0,0,0,0,1,0,0,12,0,0,0,1,0,Regi Model Town,0,1,0
250,0,0,0,0,1,0,0,0,7,0,0,0,1,0,Ring Road,0,1,0
250,0,0,0,0,1,0,0,1,7,0,0,0,1,0,Hayatabad,0,1,0
250,0,0,0,0,1,0,1,0,7,0,0,0,1,0,Arbab Sabz Ali Khan Town,0,1,0
250,0,0,0,0,1,0,1,1,7,0,0,0,1,0,Walled City,0,1,0
250,0,0,0,0,1,1,0,0,7,0,0,0,1,0,Zaryab Colony,0,1,0
250,0,0,0,0,1,1,0,1,7,0,0,0,1,0,Canal Road,0,1,0
250,0,0,0,0,1,0,0,1,33.5,0,0,0,1,0,Hayatabad,0,0,1
250,0,0,0,1,0,0,0,1,9.6,0,0,0,1,0,Regi Model Town Phase 1,0,1,0
250,0,0,0,1,0,0,0,0,13.1,0,0,0,1,0,Regi Model Town Phase 3,0,1,0
250,0,0,0,1,0,0,0,0,12.8,0,0,0,1,0,Regi Model Town Phase 3,0,1,0
250,0,0,0,0,0,0,1,0,13.4,0,0,0,1,0,DHA Phase 1,0,1,0
250,0,0,0,1,0,1,1,0,32.5,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,1,1,0,0,1,19.5,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,0,1,1,1,16,1,0,0,0,0,Gulberg Residencia,0,0,1
250,0,0,0,1,1,0,0,1,17,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,0,1,1,1,10,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,0,1,1,1,8.5,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,0,0,0,2.45,1,0,0,0,0,University Town,0,1,0
250,0,0,0,1,1,0,0,1,13,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,16,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,0,1,14.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,1,14,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,1,0,0,1,21,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,1,0,0,1,12.5,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,15.5,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,1,1,12.5,1,0,0,0,0,Bahria Town,0,1,0
250,0,0,1,0,1,1,0,0,7,1,0,0,0,0,AGHOSH,0,1,0
250,0,0,0,1,0,1,1,1,11,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,0,1,1,1,0,0,12.2,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,1,6,1,0,0,0,0,AGHOSH Phase 2,0,1,0
250,0,0,0,0,0,0,1,1,17,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,0,1,0,1,1,0,21.5,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,0,0,0,1,1,19,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,1,0,0,0,0,15,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,0,1,1,0,0,1,8,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,0,35,1,0,0,0,0,G-14,0,0,1
250,0,0,1,0,0,1,0,1,25,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,1,0,0,0,0,9.5,1,0,0,0,0,DHA Defence Phase 3,0,1,0
250,0,0,0,1,1,1,1,0,7.5,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,0,1,1,18.2,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,14,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,0,0,1,12,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,12.5,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,0,0,1,8.1,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,13.5,1,0,0,0,0,Top City 1,0,1,0
250,0,0,0,1,1,0,0,1,17.5,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,0,0,0,1,1,12.4,1,0,0,0,0,DHA Defence,0,1,0
250,0,0,1,1,0,0,1,0,8.4,1,0,0,0,0,Park Road Housing Scheme,0,1,0
250,0,0,0,1,1,0,1,0,12.2,1,0,0,0,0,MPCHS - Multi Gardens,0,1,0
250,0,0,1,0,0,0,0,1,3.8,1,0,0,0,0,PECHS,0,1,0
250,0,0,1,0,0,0,0,1,4.5,1,0,0,0,0,PECHS,0,1,0
250,0,0,1,0,1,0,1,1,30,1,0,0,0,0,DHA Defence Phase 1,0,0,1
250,0,0,0,1,1,0,1,1,22,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,1,1,0,0,1,5,1,0,0,0,0,Wapda Town Islamabad,0,1,0
250,0,0,1,0,0,1,1,1,20.5,1,0,0,0,0,Bahria Town,0,0,1
250,0,0,0,1,1,0,1,1,28.5,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,19.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,0,0,0,1,1,16.6,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,0,0,1,0,1,18,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,1,18.5,1,0,0,0,0,Gulberg Residencia,0,0,1
250,0,0,0,1,1,0,0,1,16.5,1,0,0,0,0,Top City 1,0,0,1
250,0,0,0,1,1,0,0,1,15,1,0,0,0,0,Top City 1,0,0,1
250,0,0,1,0,0,1,0,1,14.8,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,1,1,15.8,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,0,1,1,1,13,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,0,1,0,13.5,1,0,0,0,0,D-17,0,1,0
250,0,0,1,0,0,0,1,0,25,1,0,0,0,0,D-17,0,0,1
250,0,0,0,1,0,1,1,1,13.5,1,0,0,0,0,Gulberg Residencia,0,1,0
250,0,0,1,0,0,1,0,1,30,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,0,1,1,0,23,1,0,0,0,0,DHA Defence Phase 2,0,0,1
250,0,0,0,1,1,0,0,1,13.3,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,15,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,16,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,17.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,1,1,18.5,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,0,0,1,0,1,29,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,29.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,28.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,1,0,0,0,0,17,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,0,1,1,1,1,0,8,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,1,1,0,6.5,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,0,0,1,1,0,1,1,28,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,1,1,1,1,1,0,45,1,0,0,0,0,G-13,1,0,0
250,0,0,0,1,1,0,0,0,32.5,1,0,0,0,0,G-14,0,0,1
250,0,0,0,1,1,0,1,1,20,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,1,0,0,1,14,1,0,0,0,0,Top City 1,0,1,0
250,0,0,1,0,0,1,0,1,10.4,1,0,0,0,0,Bahria Enclave,0,1,0
250,0,0,0,1,1,1,1,0,6.2,1,0,0,0,0,Kashmir Highway,0,1,0
250,0,1,0,0,0,0,0,0,10.5,1,0,0,0,0,G-17,0,1,0
250,0,0,0,0,0,0,1,1,29,1,0,0,0,0,DHA Defence,0,0,1
250,0,0,1,1,0,0,0,0,18.2,1,0,0,0,0,DHA Defence Phase 3,0,0,1
250,0,0,1,0,0,1,0,1,18.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,1,0,0,1,0,1,36.5,1,0,0,0,0,Bahria Enclave,0,0,1
250,0,0,0,1,1,0,0,0,31.5,1,0,0,0,0,G-14,0,0,1
250,0,0,0,1,1,0,1,1,22.5,1,0,0,0,0,DHA Defence Phase 5,0,0,1
250,0,0,0,1,1,1,0,0,9,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,11,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,12,1,0,0,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,15,1,0,0,0,0,Park View City,0,0,1
250,0,0,0,1,1,1,0,0,16,1,0,0,0,0,Park View City,0,0,1
250,0,1,0,1,0,1,1,0,10.7,0,0,1,0,0,DHA Phase 8,0,1,0
250,0,1,1,0,0,0,0,0,3.4,0,0,1,0,0,LDA Road,0,1,0
250,0,0,0,1,1,1,0,0,11.5,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,1,1,16,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,1,1,18.5,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,0,0,15,0,0,1,0,0,AWT Phase 2,0,0,1
250,0,1,1,0,0,1,1,1,11.5,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,1,0,1,0,1,1,12.5,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,0,0,1,1,1,0,0,12,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,0,0,9,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,13,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,0,0,1,1,1,11,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,1,1,1,19.8,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,0,0,1,1,1,10.2,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,1,1,0,0,0,1,35,0,0,1,0,0,Wapda Town Phase 1,0,0,1
250,0,1,0,1,1,0,1,0,6.5,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,0,0,1,0,0,21.5,0,0,1,0,0,Etihad Town,0,0,1
250,0,1,1,0,1,0,0,0,9.5,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
250,0,1,1,0,0,1,1,1,10.8,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,0,0,0,1,0,8,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
250,0,1,1,0,0,1,1,1,9.2,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,1,1,1,26.5,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,0,0,1,17.5,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,0,1,1,0,0,1,14.8,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,1,0,1,0,0,0,10.5,0,0,1,0,0,AWT Army Welfare Trust,0,1,0
250,0,1,1,0,1,1,0,0,12,0,0,1,0,0,Bahria Town - Sector E,0,1,0
250,0,1,1,0,1,0,1,1,8.5,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,1,0,1,1,1,1,1,19.5,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,0,0,1,1,1,10,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,0,1,1,19,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,0,1,0,1,1,7.6,0,0,1,0,0,Bahria Town - Sector F,0,1,0
250,0,1,1,1,1,0,1,1,29,0,0,1,0,0,EME Society,0,0,1
250,0,1,1,1,1,1,0,1,15.5,0,0,1,0,0,State Life Housing Society,0,0,1
250,0,1,1,1,0,1,0,1,18.5,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
250,0,1,0,1,1,1,0,0,9.5,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,1,0,1,1,0,1,0,7.2,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,1,13,0,0,1,0,0,Lake City,0,1,0
250,0,1,0,1,1,0,1,0,7,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,1,0,0,1,1,25,0,0,1,0,0,Paragon City,0,0,1
250,0,1,1,0,1,0,1,0,12.5,0,0,1,0,0,Khayaban-e-Amin,0,1,0
250,0,0,0,1,1,1,0,0,17.5,0,0,1,0,0,Park View City,0,0,1
250,0,1,0,1,1,0,1,0,7.05,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,1,1,0,1,1,0,10.2,0,0,1,0,0,Al Rehman Garden,0,1,0
250,0,1,0,1,1,1,1,1,17.8,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,0,1,1,1,0,0,10.6,0,0,1,0,0,AWT Phase 2,0,1,0
250,1,0,0,0,1,0,0,0,7.5,0,0,1,0,0,Fazaia Housing Scheme Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,12.5,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,0,1,0,7.8,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,8.5,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,1,0,0,12.2,0,0,1,0,0,AWT Phase 2,0,1,0
250,1,0,0,0,1,0,1,1,3.6,0,0,1,0,0,LDA City,0,1,0
250,0,1,0,1,0,1,1,0,16,0,0,1,0,0,DHA Phase 8,0,0,1
250,0,1,0,0,0,0,1,0,16.5,0,0,1,0,0,Fazaia Housing Scheme,0,0,1
250,0,1,0,1,1,1,0,1,5.78,0,0,1,0,0,LDA City Phase 1 - Jinnah Sector,0,1,0
250,0,1,1,1,0,1,0,1,16.5,0,0,1,0,0,Fazaia Housing Scheme Phase 1,0,0,1
250,0,1,0,1,1,1,0,0,8,0,0,1,0,0,AWT Phase 2,0,1,0
250,0,1,1,0,1,1,1,0,7,0,0,1,0,0,New Lahore City - Phase 3,0,1,0
250,1,0,0,0,0,1,1,1,13,0,0,1,0,0,Nasheman-e-Iqbal Phase 2,0,1,0
250,0,0,0,1,1,1,0,0,11,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,0,0,1,19,0,0,1,0,0,DHA Phase 9 Prism,0,0,1
250,0,1,0,1,1,0,1,0,9.2,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,0,0,0,1,0,9,0,0,1,0,0,Fazaia Housing Scheme,0,1,0
250,1,0,0,0,1,1,1,0,5.8,0,0,1,0,0,State Life Housing Phase 1,0,1,0
250,0,1,0,1,1,0,1,1,17.4,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,0,1,0,1,1,14.5,0,0,1,0,0,Bahria Town - Sector F,0,0,1
250,1,0,0,0,1,0,1,0,18.5,0,0,1,0,0,Eden City,0,0,1
250,0,1,0,1,1,0,1,0,7.5,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,0,0,1,1,1,0,0,8.5,0,0,1,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,15.5,0,0,1,0,0,Park View City,0,0,1
250,0,1,1,0,1,1,1,1,10,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
250,0,1,0,1,1,0,1,0,8,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,11.5,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,11,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,1,1,1,15.5,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,0,0,1,1,1,0,0,14,0,0,1,0,0,Park View City,0,1,0
250,0,0,0,1,1,1,0,0,14.5,0,0,1,0,0,Park View City,0,0,1
250,0,1,0,1,1,0,1,0,7.4,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,0,0,1,1,1,0,0,23,0,0,1,0,0,Park View City,0,0,1
250,0,0,0,1,1,1,0,0,8.8,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,1,0,0,1,1,14,0,0,1,0,0,Paragon City,0,1,0
250,0,1,0,1,1,0,1,1,16,0,0,1,0,0,Lake City,0,0,1
250,0,1,1,1,0,0,1,1,11.5,0,0,1,0,0,Paragon City,0,1,0
250,0,1,1,1,0,0,1,1,22.5,0,0,1,0,0,Paragon City,0,0,1
250,0,1,0,1,1,0,1,1,12,0,0,1,0,0,Lake City,0,1,0
250,1,0,0,1,0,1,1,1,9,0,0,1,0,0,Kakezai Housing Society,0,1,0
250,1,0,0,1,1,0,0,0,11,0,0,1,0,0,TIP Housing Society,0,1,0
250,1,0,0,1,1,0,0,1,11.2,0,0,1,0,0,Nespak Scheme Phase 3,0,1,0
250,1,0,0,1,1,1,0,1,24,0,0,1,0,0,Valencia Housing Society,0,0,1
250,0,1,1,1,0,0,1,1,15.5,0,0,1,0,0,Paragon City,0,0,1
250,0,1,0,1,1,0,1,0,8.2,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,0,1,0,1,1,0,1,0,13,0,0,1,0,0,Central Park Housing Scheme,0,1,0
250,1,0,0,1,1,1,1,0,11.5,0,0,1,0,0,Defence Road,0,1,0
250,1,0,0,1,1,0,1,0,10,0,0,1,0,0,Nasheman-e-Iqbal,0,1,0
250,0,1,1,0,1,1,1,1,12.5,0,0,1,0,0,IEP Engineers Town - Sector A,0,1,0
250,0,1,1,0,1,1,0,1,5.55,0,0,1,0,0,Grand Avenues Housing Scheme,0,1,0
250,0,1,0,1,1,1,1,1,27.5,0,0,1,0,0,DHA Phase 7,0,0,1
250,1,0,0,0,0,1,0,1,17.5,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,0,1
250,0,0,0,1,1,1,0,0,10,0,0,1,0,0,Park View City,0,1,0
250,0,1,0,1,1,1,1,1,12.5,0,0,1,0,0,DHA Phase 7,0,1,0
250,1,0,0,0,0,1,0,1,9.5,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,1,0
250,1,0,0,0,0,1,0,1,12.7,0,0,1,0,0,DHA 11 Rahbar Phase 4,0,1,0
250,0,0,0,1,1,1,0,0,15,0,0,1,0,0,Park View City,0,0,1
250,0,1,1,0,0,1,1,1,11.3,0,0,1,0,0,LDA Avenue,0,1,0
250,0,1,0,1,1,0,0,1,12.5,0,0,1,0,0,DHA Phase 9 Prism,0,1,0
250,1,0,0,1,0,1,1,0,3.96,0,0,1,0,0,GT Road,0,1,0
250,0,0,0,1,1,1,0,0,9,0,0,1,0,0,Park View City,0,1,0
250,0,1,1,0,1,0,1,1,17,0,0,1,0,0,Bahria Town - Sector F,0,0,1
250,0,1,1,0,1,1,0,0,16.5,0,0,1,0,0,Bahria Town - Sector E,0,0,1
250,0,1,1,0,1,1,0,0,18.5,0,0,1,0,0,Bahria Town - Sector E,0,0,1
250,1,0,1,0,0,0,1,1,18,0,0,1,0,0,Eden,0,0,1
250,0,1,1,0,1,0,1,0,12,0,0,1,0,0,Khayaban-e-Amin,0,1,0
250,0,1,0,1,1,1,1,1,18.2,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,1,0,0,0,1,23,0,0,1,0,0,Wapda Town Phase 1,0,0,1
250,0,1,1,1,1,1,1,0,23,0,0,1,0,0,DHA 11 Rahbar Phase 1,0,0,1
250,0,1,0,1,1,1,1,1,20,0,0,1,0,0,DHA Phase 7,0,0,1
250,0,1,1,1,0,0,1,1,13.5,0,0,1,0,0,Paragon City,0,1,0
250,1,1,0,1,1,1,0,0,7.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,24,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,14.8,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,8.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,26,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,8.2,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,10.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,9,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,5.8,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,10,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,12.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,2.6,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,28.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,1,0,0,0,0,1,9.5,0,0,0,0,1,Gulshan Abad,0,1,0
250,1,1,0,1,1,1,0,0,18.5,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,20,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,4.4,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,11,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,13.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,16,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,11.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,1,0,0,0,0,1,12.5,0,0,0,0,1,Gulshan Abad,0,1,0
250,1,1,0,1,1,1,0,0,15,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,0,0,9.5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,7.2,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,1,0,0,0,1,1,3.35,0,0,0,0,1,Capital Smart City,0,1,0
250,1,1,0,1,1,1,0,1,23,0,0,0,0,1,Bahria Greens - Overseas Enclave,0,0,1
250,1,1,0,1,1,1,0,0,10.7,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,24.9,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,19,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,5,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,27.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,31,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,17.5,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,1,0,0,0,0,0,3.8,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,0,1,1,1,1,0,27,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,13,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,14,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,0,0,14.5,0,0,0,0,1,Bahria Town Phase 8,0,0,1
250,1,1,0,1,1,1,1,0,25,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,0,0,2.55,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,11,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,1,0,0,1,0,0,3.8,0,0,0,0,1,Chakri Road,0,1,0
250,1,1,0,1,1,1,0,0,12,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,14,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,0,1,1,1,1,0,14.2,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,1,0,0,0,0,0,3.3,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,1,0,0,0,0,0,2.6,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,1,0,0,0,0,0,2.9,0,0,0,0,1,Bahria Town Phase 8 Extension,0,1,0
250,1,1,0,1,1,1,1,0,17,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
250,1,1,0,1,1,1,1,0,11.5,0,0,0,0,1,Bahria Town Rawalpindi,0,1,0
250,1,1,0,1,1,1,0,0,7.6,0,0,0,0,1,Bahria Town Phase 8,0,1,0
250,1,1,0,1,1,1,1,0,17.5,0,0,0,0,1,Bahria Town Rawalpindi,0,0,1
